1185660.4.peg.193	Acetyl-CoA fermentation to Butyrate; <br>Biotin biosynthesis; <br>Biotin synthesis cluster; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Isoprenoid Biosynthesis; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism; <br>Serine-glyoxylate cycle; <br>Serine-glyoxylate cycle
1185660.4.peg.194	- none -
1185660.4.peg.195	Heme and Siroheme Biosynthesis
1185660.4.peg.196	Heme and Siroheme Biosynthesis
1185660.4.peg.197	- none -
1185660.4.peg.198	CBSS-216591.1.peg.168
1185660.4.peg.199	- none -
1185660.4.peg.200	Glutaredoxin 3 containing cluster
1185660.4.peg.201	Glutaredoxin 3 containing cluster
1185660.4.peg.202	Glutaredoxin 3 containing cluster; <br>Glycerol and Glycerol-3-phosphate Uptake and Utilization; <br>Glycerolipid and Glycerophospholipid Metabolism in Bacteria
1185660.4.peg.203	- none -
1185660.4.peg.204	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
1185660.4.peg.205	- none -
1185660.4.peg.206	Ammonia assimilation
1185660.4.peg.207	- none -
1185660.4.peg.208	- none -
1185660.4.peg.209	- none -
1185660.4.peg.210	Biotin synthesis cluster; <br>RNA methylation
1185660.4.peg.211	- none -
1185660.4.peg.212	- none -
1185660.4.peg.213	Alkane synthesis in bacteria 2
1185660.4.peg.214	- none -
1185660.4.peg.215	Alkane synthesis in bacteria 2
1185660.4.peg.216	Inorganic Sulfur Assimilation; <br>Soluble cytochromes and functionally related electron carriers
1185660.4.peg.217	Alkane synthesis in bacteria 2
1185660.4.peg.218	Alkane synthesis in bacteria 2
1185660.4.peg.219	- none -
1185660.4.peg.220	- none -
1185660.4.peg.221	- none -
1185660.4.peg.222	Peptidoglycan Biosynthesis; <br>Peptidoglycan biosynthesis--gjo; <br>cell division cluster containing FtsQ
1185660.4.peg.223	Ubiquinone Biosynthesis; <br>Ubiquinone Biosynthesis - gjo
1185660.4.peg.224	Ubiquinone Biosynthesis; <br>Ubiquinone Biosynthesis - gjo
1185660.4.peg.225	- none -
1185660.4.peg.226	RNA pseudouridine syntheses; <br>tRNA modification Bacteria
1185660.4.peg.227	- none -
1185660.4.peg.228	Translation termination factors bacterial
1185660.4.peg.229	- none -
1185660.4.peg.230	- none -
1185660.4.peg.231	Omega peptidases (EC 3.4.19.-); <br>Protein degradation
1185660.4.peg.232	Protein degradation
1185660.4.peg.233	- none -
1185660.4.peg.234	- none -
1185660.4.peg.235	- none -
1185660.4.peg.236	- none -
1185660.4.peg.237	- none -
1185660.4.peg.238	- none -
1185660.4.peg.239	- none -
1185660.4.peg.240	LysR-family proteins in Escherichia coli
1185660.4.peg.241	Glyoxylate bypass; <br>Glyoxylate bypass cluster
1185660.4.peg.242	Glyoxylate bypass; <br>Glyoxylate bypass cluster; <br>Serine-glyoxylate cycle
1185660.4.peg.243	- none -
1185660.4.peg.244	cAMP signaling in bacteria
1185660.4.peg.245	cAMP signaling in bacteria
1185660.4.peg.246	- none -
1185660.4.peg.247	cAMP signaling in bacteria
1185660.4.peg.248	- none -
1185660.4.peg.249	- none -
1185660.4.peg.250	- none -
1185660.4.peg.251	- none -
1185660.4.peg.252	- none -
1185660.4.peg.253	- none -
1185660.4.peg.254	HMG CoA Synthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Serine-glyoxylate cycle
1185660.4.peg.255	HMG CoA Synthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Serine-glyoxylate cycle
1185660.4.peg.256	HMG CoA Synthesis; <br>Leucine Degradation and HMG-CoA Metabolism
1185660.4.peg.257	- none -
1185660.4.peg.258	- none -
1185660.4.peg.259	- none -
1185660.4.peg.260	CBSS-225849.3.peg.3151
1185660.4.peg.261	CBSS-225849.3.peg.3151
1185660.4.peg.262	CBSS-225849.3.peg.3151
1185660.4.peg.263	- none -
1185660.4.peg.264	- none -
1185660.4.peg.265	- none -
1185660.4.peg.266	- none -
1185660.4.peg.267	- none -
1185660.4.peg.268	G3E family of P-loop GTPases (metallocenter biosynthesis); <br>Zinc regulated enzymes
1185660.4.peg.269	- none -
1185660.4.peg.270	- none -
1185660.4.peg.271	- none -
1185660.4.peg.272	Proteolysis in bacteria, ATP-dependent
1185660.4.peg.273	CBSS-269482.1.peg.1294; <br>Oxidative stress
1185660.4.peg.274	CBSS-269482.1.peg.1294; <br>Oxidative stress
1185660.4.peg.275	- none -
1185660.4.peg.276	- none -
1185660.4.peg.277	- none -
1185660.4.peg.278	- none -
1185660.4.peg.279	- none -
1185660.4.peg.280	- none -
1185660.4.peg.281	Broadly distributed proteins not in subsystems; <br>Quinone oxidoreductase family
1185660.4.peg.282	- none -
1185660.4.peg.283	- none -
1185660.4.peg.284	- none -
1185660.4.peg.285	RNA pseudouridine syntheses
1185660.4.peg.286	- none -
1185660.4.peg.287	- none -
1185660.4.peg.288	CBSS-316057.3.peg.1308; <br>CBSS-316057.3.peg.1308
1185660.4.peg.289	- none -
1185660.4.peg.290	- none -
1185660.4.peg.291	Ureide pathway
1185660.4.peg.292	Ureide pathway
1185660.4.peg.293	- none -
1185660.4.peg.294	Ureide pathway
1185660.4.peg.295	Pyruvate Alanine Serine Interconversions; <br>Serine-glyoxylate cycle
1185660.4.peg.296	Hydantoin metabolism; <br>Ureide pathway
1185660.4.peg.297	- none -
1185660.4.peg.298	- none -
1185660.4.peg.299	- none -
1185660.4.peg.300	- none -
1185660.4.peg.301	- none -
1185660.4.peg.302	Glutathione: Biosynthesis and gamma-glutamyl cycle
1185660.4.peg.303	- none -
1185660.4.peg.304	- none -
1185660.4.peg.305	Purine conversions; <br>Queuosine-Archaeosine Biosynthesis
1185660.4.peg.306	Purine conversions
1185660.4.peg.307	Purine Utilization
1185660.4.peg.308	Anaerobic respiratory reductases; <br>Anaerobic respiratory reductases
1185660.4.peg.309	- none -
1185660.4.peg.310	CBSS-349102.4.peg.3442
1185660.4.peg.311	Twin-arginine translocation system; <br>YcfH
1185660.4.peg.312	- none -
1185660.4.peg.313	- none -
1185660.4.peg.314	- none -
1185660.4.peg.315	LysR-family proteins in Salmonella enterica Typhimurium
1185660.4.peg.316	- none -
1185660.4.peg.317	Biphenyl Degradation
1185660.4.peg.318	- none -
1185660.4.peg.319	- none -
1185660.4.peg.320	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate; <br>Redox-dependent regulation of nucleus processes
1185660.4.peg.321	- none -
1185660.4.peg.322	Lignin degradation fragments
1185660.4.peg.323	- none -
1185660.4.peg.324	- none -
1185660.4.peg.325	5-FCL-like protein; <br>One-carbon metabolism by tetrahydropterines
1185660.4.peg.326	- none -
1185660.4.peg.327	- none -
1185660.4.peg.328	- none -
1185660.4.peg.329	Multidrug Resistance Efflux Pumps
1185660.4.peg.330	Multidrug Resistance Efflux Pumps
1185660.4.peg.331	Multidrug Resistance Efflux Pumps
1185660.4.peg.332	- none -
1185660.4.peg.333	- none -
1185660.4.peg.334	5-FCL-like protein; <br>Methionine Biosynthesis; <br>One-carbon metabolism by tetrahydropterines; <br>Serine-glyoxylate cycle
1185660.4.peg.335	Llipid A biosynthesis cluster
1185660.4.peg.336	LysR-family proteins in Escherichia coli; <br>LysR-family proteins in Salmonella enterica Typhimurium; <br>Methionine Biosynthesis
1185660.4.peg.337	Alkanesulfonate assimilation; <br>Alkanesulfonates Utilization
1185660.4.peg.338	- none -
1185660.4.peg.339	Methionine Biosynthesis
1185660.4.peg.340	D-Galacturonate and D-Glucuronate Utilization
1185660.4.peg.341	- none -
1185660.4.peg.342	- none -
1185660.4.peg.343	- none -
1185660.4.peg.344	- none -
1185660.4.peg.345	NADPH:quinone oxidoreductase 2
1185660.4.peg.346	NADPH:quinone oxidoreductase 2
1185660.4.peg.347	- none -
1185660.4.peg.348	- none -
1185660.4.peg.349	- none -
1185660.4.peg.350	- none -
1185660.4.peg.351	- none -
1185660.4.peg.352	- none -
1185660.4.peg.353	- none -
1185660.4.peg.354	Proline, 4-hydroxyproline uptake and utilization
1185660.4.peg.355	CBSS-316273.3.peg.227
1185660.4.peg.356	- none -
1185660.4.peg.357	- none -
1185660.4.peg.358	- none -
1185660.4.peg.359	- none -
1185660.4.peg.360	- none -
1185660.4.peg.361	- none -
1185660.4.peg.362	- none -
1185660.4.peg.363	- none -
1185660.4.peg.364	- none -
1185660.4.peg.365	- none -
1185660.4.peg.366	- none -
1185660.4.peg.367	Flavodoxin; <br>Flavodoxin
1185660.4.peg.368	- none -
1185660.4.peg.369	- none -
1185660.4.peg.370	- none -
1185660.4.peg.371	- none -
1185660.4.peg.372	- none -
1185660.4.peg.373	- none -
1185660.4.peg.374	- none -
1185660.4.peg.375	Fatty Acid Biosynthesis FASII
1185660.4.peg.376	Transcription repair cluster
1185660.4.peg.377	Phd-Doc, YdcE-YdcD toxin-antitoxin (programmed cell death) systems
1185660.4.peg.378	- none -
1185660.4.peg.379	- none -
1185660.4.peg.380	- none -
1185660.4.peg.381	- none -
1185660.4.peg.382	- none -
1185660.4.peg.383	- none -
1185660.4.peg.384	Chitin and N-acetylglucosamine utilization
1185660.4.peg.385	- none -
1185660.4.peg.386	- none -
1185660.4.peg.387	- none -
1185660.4.peg.388	- none -
1185660.4.peg.389	- none -
1185660.4.peg.390	- none -
1185660.4.peg.391	- none -
1185660.4.peg.392	- none -
1185660.4.peg.393	Glycogen metabolism
1185660.4.peg.394	Glycogen metabolism; <br>Trehalose Biosynthesis
1185660.4.peg.395	- none -
1185660.4.peg.396	Glycogen metabolism; <br>Maltose and Maltodextrin Utilization
1185660.4.peg.397	Maltose and Maltodextrin Utilization; <br>Trehalose Biosynthesis
1185660.4.peg.398	- none -
1185660.4.peg.399	Glycogen metabolism; <br>Trehalose Biosynthesis
1185660.4.peg.400	- none -
1185660.4.peg.401	Fatty Acid Biosynthesis FASII
1185660.4.peg.402	Ton and Tol transport systems
1185660.4.peg.403	CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536; <br>Glutathione: Non-redox reactions; <br>Methylglyoxal Metabolism
1185660.4.peg.404	- none -
1185660.4.peg.405	Lipopolysaccharide assembly; <br>Llipid A biosynthesis cluster
1185660.4.peg.406	- none -
1185660.4.peg.407	- none -
1185660.4.peg.408	- none -
1185660.4.peg.409	Fatty Acid Biosynthesis FASII
1185660.4.peg.410	- none -
1185660.4.peg.411	ATP-dependent RNA helicases, bacterial
1185660.4.peg.412	Dehydrogenase complexes; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation
1185660.4.peg.413	- none -
1185660.4.peg.414	Dehydrogenase complexes; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation
1185660.4.peg.415	Dehydrogenase complexes; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation
1185660.4.peg.416	- none -
1185660.4.peg.417	- none -
1185660.4.peg.418	Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global
1185660.4.peg.419	Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global
1185660.4.peg.420	Proton-dependent Peptide Transporters
1185660.4.peg.421	- none -
1185660.4.peg.422	- none -
1185660.4.peg.423	- none -
1185660.4.peg.424	Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase
1185660.4.peg.425	- none -
1185660.4.peg.426	Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase
1185660.4.peg.427	- none -
1185660.4.peg.428	- none -
1185660.4.peg.429	- none -
1185660.4.peg.430	- none -
1185660.4.peg.431	Multi-subunit cation antiporter
1185660.4.peg.432	Multi-subunit cation antiporter
1185660.4.peg.433	Multi-subunit cation antiporter
1185660.4.peg.434	Multi-subunit cation antiporter
1185660.4.peg.435	Multi-subunit cation antiporter
1185660.4.peg.436	Multi-subunit cation antiporter; <br>Multi-subunit cation antiporter
1185660.4.peg.437	- none -
1185660.4.peg.438	- none -
1185660.4.peg.439	- none -
1185660.4.peg.440	- none -
1185660.4.peg.441	- none -
1185660.4.peg.442	- none -
1185660.4.peg.443	- none -
1185660.4.peg.444	De Novo Purine Biosynthesis
1185660.4.peg.445	- none -
1185660.4.peg.446	- none -
1185660.4.peg.447	CBSS-216591.1.peg.168
1185660.4.peg.448	- none -
1185660.4.peg.449	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.
1185660.4.peg.450	- none -
1185660.4.peg.451	- none -
1185660.4.peg.452	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis
1185660.4.peg.453	- none -
1185660.4.peg.454	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.
1185660.4.peg.455	- none -
1185660.4.peg.456	cAMP signaling in bacteria
1185660.4.peg.457	Polyamine Metabolism
1185660.4.peg.458	- none -
1185660.4.peg.459	CBSS-87626.3.peg.3639; <br>Ubiquinone Biosynthesis; <br>Ubiquinone Biosynthesis - gjo
1185660.4.peg.460	Ribosome LSU bacterial
1185660.4.peg.461	Ribosome SSU bacterial
1185660.4.peg.462	CBSS-364106.7.peg.3204; <br>Nudix proteins (nucleoside triphosphate hydrolases); <br>Phosphoglycerate mutase protein family
1185660.4.peg.463	- none -
1185660.4.peg.464	- none -
1185660.4.peg.465	- none -
1185660.4.peg.466	- none -
1185660.4.peg.467	- none -
1185660.4.peg.468	- none -
1185660.4.peg.469	- none -
1185660.4.peg.470	- none -
1185660.4.peg.471	- none -
1185660.4.peg.472	- none -
1185660.4.peg.473	- none -
1185660.4.peg.474	- none -
1185660.4.peg.475	Iron-sulfur cluster assembly
1185660.4.peg.476	- none -
1185660.4.peg.477	Triacylglycerol metabolism
1185660.4.peg.478	Nudix proteins (nucleoside triphosphate hydrolases)
1185660.4.peg.479	- none -
1185660.4.peg.480	- none -
1185660.4.peg.481	- none -
1185660.4.peg.482	- none -
1185660.4.peg.483	- none -
1185660.4.peg.484	- none -
1185660.4.peg.485	- none -
1185660.4.peg.486	Gentisate degradation; <br>Salicylate and gentisate catabolism; <br>p-Hydroxybenzoate degradation
1185660.4.peg.487	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
1185660.4.peg.488	CBSS-349102.4.peg.3442
1185660.4.peg.489	- none -
1185660.4.peg.490	- none -
1185660.4.peg.491	- none -
1185660.4.peg.492	- none -
1185660.4.peg.493	De Novo Purine Biosynthesis
1185660.4.peg.494	- none -
1185660.4.peg.495	5-FCL-like protein; <br>De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis
1185660.4.peg.496	BarA-UvrY(SirA) two-component regulatory system; <br>CBSS-316407.3.peg.1371; <br>Glycerolipid and Glycerophospholipid Metabolism in Bacteria
1185660.4.peg.497	CBSS-316407.3.peg.1371; <br>Triacylglycerol metabolism
1185660.4.peg.498	CBSS-316407.3.peg.1371
1185660.4.peg.499	- none -
1185660.4.peg.500	- none -
1185660.4.peg.501	- none -
1185660.4.peg.502	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
1185660.4.peg.503	CBSS-316407.3.peg.1371; <br>Glycerolipid and Glycerophospholipid Metabolism in Bacteria
1185660.4.peg.504	- none -
1185660.4.peg.505	DNA structural proteins, bacterial
1185660.4.peg.506	- none -
1185660.4.peg.507	- none -
1185660.4.peg.508	- none -
1185660.4.peg.509	- none -
1185660.4.peg.510	- none -
1185660.4.peg.511	Fatty Acid Biosynthesis FASII
1185660.4.peg.512	- none -
1185660.4.peg.513	Fatty Acid Biosynthesis FASII
1185660.4.peg.514	Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Quinate degradation
1185660.4.peg.515	- none -
1185660.4.peg.516	Biogenesis of c-type cytochromes; <br>Periplasmic disulfide interchange
1185660.4.peg.517	- none -
1185660.4.peg.518	GroEL GroES
1185660.4.peg.519	- none -
1185660.4.peg.520	GroEL GroES
1185660.4.peg.521	- none -
1185660.4.peg.522	Ton and Tol transport systems
1185660.4.peg.523	- none -
1185660.4.peg.524	Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate)
1185660.4.peg.525	- none -
1185660.4.peg.526	- none -
1185660.4.peg.527	- none -
1185660.4.peg.528	Entner-Doudoroff Pathway
1185660.4.peg.529	Ammonia assimilation; <br>CBSS-316057.3.peg.3521
1185660.4.peg.530	Queuosine-Archaeosine Biosynthesis
1185660.4.peg.531	- none -
1185660.4.peg.532	Queuosine-Archaeosine Biosynthesis
1185660.4.peg.533	- none -
1185660.4.peg.534	- none -
1185660.4.peg.535	- none -
1185660.4.peg.536	Broadly distributed proteins not in subsystems
1185660.4.peg.537	- none -
1185660.4.peg.538	- none -
1185660.4.peg.539	- none -
1185660.4.peg.540	- none -
1185660.4.peg.541	CBSS-1352.1.peg.856
1185660.4.peg.542	Malonate decarboxylase
1185660.4.peg.543	Malonate decarboxylase
1185660.4.peg.544	Malonate decarboxylase
1185660.4.peg.545	Malonate decarboxylase
1185660.4.peg.546	Malonate decarboxylase
1185660.4.peg.547	Malonate decarboxylase
1185660.4.peg.548	Malonate decarboxylase
1185660.4.peg.549	- none -
1185660.4.peg.550	Proline, 4-hydroxyproline uptake and utilization
1185660.4.peg.551	- none -
1185660.4.peg.552	- none -
1185660.4.peg.553	Sigma-B stress response cluster 1; <br>SigmaB stress responce regulation
1185660.4.peg.554	Sigma-B stress response cluster 1; <br>SigmaB stress responce regulation
1185660.4.peg.555	Sigma-B stress response cluster 1; <br>SigmaB stress responce regulation
1185660.4.peg.556	- none -
1185660.4.peg.557	- none -
1185660.4.peg.558	- none -
1185660.4.peg.559	5-FCL-like protein; <br>Dehydrogenase complexes; <br>Methionine Degradation; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
1185660.4.peg.560	- none -
1185660.4.peg.561	- none -
1185660.4.peg.562	- none -
1185660.4.peg.563	Restriction-Modification System; <br>Type I Restriction-Modification
1185660.4.peg.564	- none -
1185660.4.peg.565	- none -
1185660.4.peg.566	- none -
1185660.4.peg.567	- none -
1185660.4.peg.568	- none -
